time,date,hour,minute,second,price,volume,daytime,log_return
2010-10-12 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 09:30:00,42031216092,18819,70595,58130,132029.15469999943,471277,195307630.0,inf
2010-10-12 09:40:00,42453337344,19008,94301,55298,133274.1602000004,377964,199565398.0,0.009385594294367462
2010-10-12 09:50:00,25588588276,11457,69088,36063,80218.71800000023,323855,121514863.0,-0.5076514822700703
2010-10-12 10:00:00,26995659116,13430,5054,36338,84657.58720000192,255754,134841738.0,0.053857855642685984
2010-10-12 10:10:00,22975456716,11430,17185,30719,72081.49060000024,192348,116049219.0,-0.16081744191830677
2010-10-12 10:20:00,42312630260,21050,50929,51637,132823.4244000028,380454,215644537.0,0.6112233171554559
2010-10-12 10:30:00,15759193408,7840,26380,20202,49471.11709999961,145477,81058202.0,-0.9876316036948434
2010-10-12 10:40:00,21146264624,10520,45918,30684,66440.21689999996,182918,109822484.0,0.2949135429923073
2010-10-12 10:50:00,24804648808,12340,67154,39867,78049.21749999972,247138,130155267.0,0.16103707194717748
2010-10-12 11:00:00,22493032428,12309,6521,30977,70834.83259999972,193869,123773077.0,-0.0969887556965752
2010-10-12 11:10:00,17487880440,9570,11640,22899,55009.69960000016,124590,96886899.0,-0.25284133954285104
2010-10-12 11:20:00,16965254128,9284,21724,21323,53338.70139999998,144199,95033723.0,-0.030847353296435003
2010-10-12 11:30:00,13065657800,7150,22560,22792,41082.58420000004,101182,73778792.0,-0.2610778831450378
2010-10-12 11:40:00,14090809412,7711,30808,18642,44292.216399999925,133761,80209442.0,0.07522466997639332
2010-10-12 11:50:00,11517879876,6303,30882,15398,36212.26479999991,101654,66133598.0,-0.20141109150252381
2010-10-12 12:00:00,10512829276,6276,2555,15321,33047.9465999999,83926,63030821.0,-0.09143843381791429
2010-10-12 12:10:00,13226465896,7896,9522,24868,41568.532199999914,106378,79937068.0,0.22938400926237348
2010-10-12 12:20:00,11357071780,6780,13946,19116,35674.406999999985,94318,69213716.0,-0.15290990258377557
2010-10-12 12:30:00,14231516496,8496,24109,18674,44638.48720000007,159940,87389574.0,0.22416288766969175
2010-10-12 12:40:00,7055455212,4212,15704,9708,22130.43339999995,59672,43700108.0,-0.701642690464
2010-10-12 12:50:00,7196162296,4296,19401,8962,22588.47750000002,49650,44909062.0,0.020486192984347576
2010-10-12 13:00:00,10271617132,6643,2089,13964,32229.828200000036,75553,66652864.0,0.35545243424538586
2010-10-12 13:10:00,10211314096,6604,7713,12323,32026.575100000064,83125,66823623.0,-0.006326335351897139
2010-10-12 13:20:00,7839394680,5070,9699,7903,24596.9901,53528,51677803.0,-0.2639419482298021
2010-10-12 13:30:00,7678586584,4966,13321,11943,24086.71579999995,56383,51004043.0,-0.02096360488858378
2010-10-12 13:40:00,7879596704,5096,17584,10827,24713.470700000125,69121,52729227.0,0.025687990536677897
2010-10-12 13:50:00,7557980512,4888,20792,12249,23708.673499999946,61966,50971449.0,-0.04150751578769287
2010-10-12 14:00:00,32121417176,22372,5385,36176,100879.78219999996,258647,224294676.0,1.448088580999178
2010-10-12 14:10:00,28040911740,19530,19666,35534,88323.3536000002,255602,197302134.0,-0.13292497983114052
2010-10-12 14:20:00,15899900492,11074,19219,22705,50049.617199999855,138786,112684605.0,-0.56798969544207
2010-10-12 14:30:00,16301920732,11354,27309,25915,51276.92379999974,134452,116296815.0,0.02422596513317813
2010-10-12 14:40:00,28302224896,19712,62163,42054,88984.7502000002,249378,203378354.0,0.5512241864698042
2010-10-12 14:50:00,14613435724,10178,39796,18652,45986.23669999979,119713,105778252.0,-0.6601228594380353
2010-10-12 15:00:00,41749801924,31155,12043,51895,131246.27099999902,437342,312806195.0,1.0487333400942653
2010-10-12 15:10:00,27679093524,20655,18960,42706,87006.6041999995,243012,208488706.0,-0.4110914635211807
2010-10-12 15:20:00,33086265752,24690,40037,53156,104281.90299999905,290775,250956856.0,0.1811138117255683
2010-10-12 15:30:00,28322325908,21135,47942,41866,89331.6403999991,261205,216186066.0,-0.1547420969270289
2010-10-12 15:40:00,35458185168,26460,78933,51008,111771.39470000046,345819,272544308.0,0.22409992570642953
2010-10-12 15:50:00,43478488956,32445,120072,62967,137037.99810000166,543497,336520167.0,0.2038025791422387
2010-10-12 16:00:00,20101012,16,0,0,63.31,122,160000.0,-7.679970230191671
2010-10-12 16:10:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-12 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-12 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 09:30:00,45991117744,20592,78764,70369,144989.85660000032,567674,213866769.0,inf
2010-10-13 09:40:00,39397985480,17640,86626,58849,124392.04450000133,452713,185121449.0,-0.15322555819537964
2010-10-13 09:50:00,35598894023,15939,96256,56868,112550.7347000008,547062,169072468.0,-0.1000341321986292
2010-10-13 10:00:00,22734245703,11310,4984,30068,71984.62560000035,259572,113628468.0,-0.44695153221564154
2010-10-13 10:10:00,28342428330,14100,18789,50072,89608.05160000046,269812,142928972.0,0.21899261466948186
2010-10-13 10:20:00,20985457572,10440,25806,33211,66441.6011999999,191189,107013811.0,-0.2991217931562313
2010-10-13 10:30:00,24643841938,12260,42533,35761,78071.56049999951,266337,126889061.0,0.16130246400982165
2010-10-13 10:40:00,17608487388,8760,39777,26964,55803.333399999865,197789,91604664.0,-0.3357922424500576
2010-10-13 10:50:00,20643740351,10270,55142,27432,65412.90559999994,245863,108241632.0,0.15888596637457109
2010-10-13 11:00:00,16000406348,8756,3507,22457,50735.132199999774,172121,87933157.0,-0.25410095890491236
2010-10-13 11:10:00,15839598244,8668,10938,22929,50229.175800000434,171538,87796729.0,-0.010022564317375431
2010-10-13 11:20:00,29126367837,15939,35921,46026,92205.0618000001,248041,163028126.0,0.6074189801659707
2010-10-13 11:30:00,16703941803,9141,28270,22373,52839.69339999994,151263,94259373.0,-0.5567523520576252
2010-10-13 11:40:00,13809395931,7557,30199,22180,43643.72349999981,134676,78612080.0,-0.19120319679174966
2010-10-13 11:50:00,9407274084,5148,25925,9847,29773.04850000006,73983,54082347.0,-0.38245590889142145
2010-10-13 12:00:00,8161011278,4872,1786,13444,25842.365700000075,70328,48912044.0,-0.14158834495033729
2010-10-13 12:10:00,12301819956,7344,9280,17174,38940.92700000005,131050,74385174.0,0.4100305789344881
2010-10-13 12:20:00,19437679571,11604,24020,21307,61503.6039999992,153194,118463307.0,0.4570499692056055
2010-10-13 12:30:00,18533133986,11064,32733,31251,58639.10729999968,149345,113944551.0,-0.04769394065595223
2010-10-13 12:40:00,10130910552,6048,22338,17503,32053.392799999805,236101,62731303.0,-0.6039987967071896
2010-10-13 12:50:00,15015456711,8964,41487,18521,47492.71280000013,139060,93807221.0,0.3931732471761864
2010-10-13 13:00:00,18050709674,11674,3989,26588,57075.26229999998,270037,117165488.0,0.18379450357818952
2010-10-13 13:10:00,14633537464,9464,10824,22200,46273.423299999806,119709,95744600.0,-0.20980300262692228
2010-10-13 13:20:00,12543032112,8112,15794,15518,39694.92870000007,111636,82714918.0,-0.15334434650630807
2010-10-13 13:30:00,11357072345,7345,19770,12706,35952.33840000014,115576,75439706.0,-0.0990293110307246
2010-10-13 13:40:00,8743940655,5655,19175,13078,27690.301500000107,84716,58480578.0,-0.26111190241778287
2010-10-13 13:50:00,8643435590,5590,23318,12738,27358.731000000047,72043,58244538.0,-0.012046515431217956
2010-10-13 14:00:00,14432527334,10052,2456,20638,45708.095200000156,139069,100786238.0,0.5132397099689394
2010-10-13 14:10:00,14874749620,10360,10180,21147,47096.54150000009,132760,104639147.0,0.0299241493829227
2010-10-13 14:20:00,15437577984,10752,18247,22818,48866.40809999997,162461,109367518.0,0.036890640050076084
2010-10-13 14:30:00,18693942090,13020,32260,22284,59157.97799999982,162143,133448284.0,0.19112124925782858
2010-10-13 14:40:00,15095860763,10514,33283,18011,47750.49910000011,143328,108486311.0,-0.21422193953137503
2010-10-13 14:50:00,24864953081,17318,67893,30479,78602.90039999988,282335,179999779.0,0.4984190802895647
2010-10-13 15:00:00,34412934256,25680,6099,45791,108716.76919999931,433254,257455691.0,0.32433745318017176
2010-10-13 15:10:00,23176467989,17295,16742,32175,73280.2278999994,225980,174656375.0,-0.39445522234776
2010-10-13 15:20:00,38232126726,28530,48596,65714,121156.30019999978,542396,290225314.0,0.5027906188619866
2010-10-13 15:30:00,30694246851,22905,53250,42539,97244.12830000048,264649,234417539.0,-0.2198568459142189
2010-10-13 15:40:00,46795158264,34920,101289,58661,148271.79120000047,587607,359387561.0,0.42182241332274006
2010-10-13 15:50:00,51237482137,38235,140272,74361,162174.5335000002,596575,396451561.0,0.0896261059520863
2010-10-13 16:00:00,80404052,64,0,0,254.32,800,640000.0,-6.457835084952298
2010-10-13 16:10:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-13 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 19:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 20:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 21:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 22:50:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:00:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:10:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:20:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:30:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:40:00,0,0,0,0,0.0,0,0.0,
2010-10-13 23:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 00:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 01:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 02:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 03:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 04:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 05:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 06:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 07:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 08:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 09:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 09:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 09:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 09:30:00,48624352866,21771,85949,71167,154175.49410000243,517901,226376067.0,inf
2010-10-14 09:40:00,26794651662,11997,59347,36687,84923.6768000002,237930,125941387.0,-0.5963385925535035
2010-10-14 09:50:00,29287177398,13113,79542,42117,92730.59930000009,240289,139126317.0,0.08794557452170947
2010-10-14 10:00:00,38513542824,19160,8696,56393,121766.15620000054,359091,192525993.0,0.2724039453131425
2010-10-14 10:10:00,31779703134,15810,22538,44836,100445.5882000001,263606,160398636.0,-0.1924862830154959
2010-10-14 10:20:00,19779397776,9840,24026,29234,62595.27039999978,148965,100831834.0,-0.4729264474018857
2010-10-14 10:30:00,19940205888,9920,34177,32521,63107.022999999994,146902,102650221.0,0.008142340342254854
2010-10-14 10:40:00,19960306902,9930,43848,32069,63193.07260000019,148403,103716869.0,0.001362621507223798
2010-10-14 10:50:00,12864648960,6400,34728,14813,40717.200299999895,126165,67487613.0,-0.4395440694186767
2010-10-14 11:00:00,12703840848,6952,2576,19766,40154.14860000003,113662,69797366.0,-0.013924852390302094
2010-10-14 11:10:00,12281719554,6721,9500,18188,38806.27879999994,120547,68178188.0,-0.03414370429736094
2010-10-14 11:20:00,19739195748,10802,24479,30880,62407.890899999664,147764,110498780.0,0.4751096658318844
2010-10-14 11:30:00,22533236694,12331,38846,33176,71228.34989999948,191792,127227776.0,0.13219918780982975
2010-10-14 11:40:00,29870106804,16346,66416,45948,94283.05839999967,260982,170147548.0,0.2804106051625696
2010-10-14 11:50:00,11377173924,6226,30450,17137,35895.53139999989,122120,65322137.0,-0.9656887028744148
2010-10-14 12:00:00,10955052630,6540,2265,15497,34585.361300000055,90424,65641997.0,-0.03718230548571
2010-10-14 12:10:00,15718992948,9384,10906,22374,49659.874899999726,149748,94952974.0,0.3617667522233155
2010-10-14 12:20:00,15558184836,9288,19176,22625,49136.73429999991,121112,94820225.0,-0.010590353123551628
2010-10-14 12:30:00,17889902460,10680,30553,26026,56533.18769999994,146883,109881326.0,0.1402209508018472
2010-10-14 12:40:00,16040609172,9576,36477,17991,50703.00809999981,136454,99425691.0,-0.10884261842700817
2010-10-14 12:50:00,21528185994,12852,59146,32515,68108.14019999956,196298,134467115.0,0.29511149885355836
2010-10-14 13:00:00,24181519842,15639,5994,34925,76459.58060000016,199332,157024325.0,0.11566550398059108
2010-10-14 13:10:00,23116166100,14950,18920,28850,73115.39989999979,202890,151420850.0,-0.04472322951740251
2010-10-14 13:20:00,11759093190,7605,13542,16676,37207.22870000001,118149,77420876.0,-0.6755359512208825
2010-10-14 13:30:00,11156062770,7215,19008,15299,35314.256100000304,101837,74066099.0,-0.052216324358263
2010-10-14 13:40:00,13749093576,8892,29805,20898,43537.535600000025,112140,91921398.0,0.20933671544204235
2010-10-14 13:50:00,13226467212,8554,36153,19020,41900.25529999975,139471,89174320.0,-0.038331533389406515
2010-10-14 14:00:00,14050608786,9786,3088,22321,44519.61649999986,132237,98191121.0,0.06063799227593731
2010-10-14 14:10:00,12161113470,8470,8737,19266,38524.26570000002,102204,85592966.0,-0.1446415915901122
2010-10-14 14:20:00,10512830322,7322,13043,16825,33276.846699999805,86825,74541125.0,-0.1464264598111886
2010-10-14 14:30:00,15759194976,10976,27379,25605,49848.28769999979,139007,112523505.0,0.40412228590784094
2010-10-14 14:40:00,26553439494,18494,59796,38764,83917.52250000034,266571,190958364.0,0.5208502947175329
2010-10-14 14:50:00,16482831480,11480,46169,24256,52055.611199999745,171790,119441156.0,-0.4775218482031747
2010-10-14 15:00:00,29287177398,21855,6015,35521,92407.24559999991,303849,219187021.0,0.5738927978725941
2010-10-14 15:10:00,21327175854,15915,15229,28776,67386.0503000001,245232,160701676.0,-0.31576736350318557
2010-10-14 15:20:00,21246771798,15855,25288,31637,67237.21609999971,206082,161110437.0,-0.002211122410244715
2010-10-14 15:30:00,29930409846,22335,51871,47956,94721.63500000045,316582,228585056.0,0.3427155271444695
2010-10-14 15:40:00,28543439880,21300,64081,41817,90344.2176999997,290309,219449917.0,-0.04731541629172651
2010-10-14 15:50:00,58252738572,43470,160903,93358,184515.02570000198,854841,450883658.0,0.7141038841759035
2010-10-14 16:00:00,120606084,96,0,0,382.53,942,960000.0,-6.1786790976915045
2010-10-14 16:10:00,0,0,0,0,0.0,0,0.0,-inf
2010-10-14 16:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 16:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 16:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 16:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 17:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 18:50:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:00:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:10:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:20:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:30:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:40:00,0,0,0,0,0.0,0,0.0,
2010-10-14 19:50:00,0,0,0,0,0.0,0,0.0,
